match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
WCQUAL_2001-09-05_TURKIYE_SWEDEN,2001-09-05,Turkiye,Sweden,1,2,FIFA World Cup qualification,Istanbul,Turkey,False
WCQUAL_2001-09-05_UKRAINE_ARMENIA,2001-09-05,Ukraine,Armenia,3,0,FIFA World Cup qualification,Lviv,Ukraine,False
FRIENDLY_2001-09-05_ITALY_MOROCCO,2001-09-05,Italy,Morocco,1,0,Friendly,Piacenza,Italy,False
WCQUAL_2001-09-05_PARAGUAY_BOLIVIA,2001-09-05,Paraguay,Bolivia,5,1,FIFA World Cup qualification,Asunción,Paraguay,False
WCQUAL_2001-09-05_HONDURAS_JAMAICA,2001-09-05,Honduras,Jamaica,1,0,FIFA World Cup qualification,Tegucigalpa,Honduras,False
WCQUAL_2001-09-05_HUNGARY_ROMANIA,2001-09-05,Hungary,Romania,0,2,FIFA World Cup qualification,Budapest,Hungary,False
WCQUAL_2001-09-05_BELARUS_POLAND,2001-09-05,Belarus,Poland,4,1,FIFA World Cup qualification,Minsk,Belarus,False
WCQUAL_2001-09-05_ARGENTINA_BRAZIL,2001-09-05,Argentina,Brazil,2,1,FIFA World Cup qualification,Buenos Aires,Argentina,False
WCQUAL_2001-09-05_AUSTRIA_BOSNIA_AND_HERZEGOVINA,2001-09-05,Austria,Bosnia and Herzegovina,2,0,FIFA World Cup qualification,Vienna,Austria,False
WCQUAL_2001-09-05_AZERBAIJAN_NORTH_MACEDONIA,2001-09-05,Azerbaijan,North Macedonia,1,1,FIFA World Cup qualification,Baku,Azerbaijan,False
WCQUAL_2001-09-05_BELGIUM_SCOTLAND,2001-09-05,Belgium,Scotland,2,0,FIFA World Cup qualification,Brussels,Belgium,False
WCQUAL_2001-09-05_BULGARIA_DENMARK,2001-09-05,Bulgaria,Denmark,0,2,FIFA World Cup qualification,Sofia,Bulgaria,False
WCQUAL_2001-09-05_COLOMBIA_ECUADOR,2001-09-05,Colombia,Ecuador,0,0,FIFA World Cup qualification,Bogotá,Colombia,False
WCQUAL_2001-09-05_GEORGIA_LITHUANIA,2001-09-05,Georgia,Lithuania,2,0,FIFA World Cup qualification,Tbilisi,Georgia,False
WCQUAL_2001-09-05_CYPRUS_PORTUGAL,2001-09-05,Cyprus,Portugal,1,3,FIFA World Cup qualification,Larnaca,Cyprus,False
WCQUAL_2001-09-05_CZECHIA_MALTA,2001-09-05,Czechia,Malta,3,2,FIFA World Cup qualification,Teplice,Czech Republic,False
WCQUAL_2001-09-05_ENGLAND_ALBANIA,2001-09-05,England,Albania,2,0,FIFA World Cup qualification,Newcastle,England,False
WCQUAL_2001-09-05_FAROE_ISLANDS_RUSSIA,2001-09-05,Faroe Islands,Russia,0,3,FIFA World Cup qualification,Tórshavn,Faroe Islands,False
WCQUAL_2001-09-05_FINLAND_GREECE,2001-09-05,Finland,Greece,5,1,FIFA World Cup qualification,Helsinki,Finland,False
WCQUAL_2001-09-05_COSTA_RICA_USA,2001-09-05,Costa Rica,USA,2,0,FIFA World Cup qualification,San José,Costa Rica,False
WCQUAL_2001-09-06_BAHRAIN_THAILAND,2001-09-06,Bahrain,Thailand,1,1,FIFA World Cup qualification,Riffa,Bahrain,False
WCQUAL_2001-09-07_IRAQ_IRAN,2001-09-07,Iraq,Iran,1,2,FIFA World Cup qualification,Baghdad,Iraq,False
WCQUAL_2001-09-07_QATAR_CHINA_PR,2001-09-07,Qatar,China PR,1,1,FIFA World Cup qualification,Doha,Qatar,False
FRIENDLY_2001-09-07_SAUDI_ARABIA_UNITED_ARAB_EMIRATES,2001-09-07,Saudi Arabia,United Arab Emirates,0,2,Friendly,Dammam,Saudi Arabia,False
WCQUAL_2001-09-08_UZBEKISTAN_OMAN,2001-09-08,Uzbekistan,Oman,5,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
FRIENDLY_2001-09-13_SOUTH_KOREA_NIGERIA,2001-09-13,South Korea,Nigeria,2,2,Friendly,Daejeon,South Korea,False
FRIENDLY_2001-09-14_QATAR_IRAQ,2001-09-14,Qatar,Iraq,0,0,Friendly,Doha,Qatar,False
WCQUAL_2001-09-14_OMAN_UNITED_ARAB_EMIRATES,2001-09-14,Oman,United Arab Emirates,1,1,FIFA World Cup qualification,Muscat,Oman,False
WCQUAL_2001-09-14_IRAN_BAHRAIN,2001-09-14,Iran,Bahrain,0,0,FIFA World Cup qualification,Tehran,Iran,False
WCQUAL_2001-09-15_CHINA_PR_UZBEKISTAN,2001-09-15,China PR,Uzbekistan,2,0,FIFA World Cup qualification,Shenyang,China PR,False
WCQUAL_2001-09-15_THAILAND_SAUDI_ARABIA,2001-09-15,Thailand,Saudi Arabia,1,3,FIFA World Cup qualification,Bangkok,Thailand,False
OTHER_2001-09-16_ANGOLA_ZIMBABWE,2001-09-16,Angola,Zimbabwe,0,0,COSAFA Cup,Luanda,Angola,False
FRIENDLY_2001-09-16_SOUTH_KOREA_NIGERIA,2001-09-16,South Korea,Nigeria,2,1,Friendly,Busan,South Korea,False
WCQUAL_2001-09-21_BAHRAIN_SAUDI_ARABIA,2001-09-21,Bahrain,Saudi Arabia,0,4,FIFA World Cup qualification,Riffa,Bahrain,False
WCQUAL_2001-09-21_OMAN_QATAR,2001-09-21,Oman,Qatar,0,3,FIFA World Cup qualification,Muscat,Oman,False
WCQUAL_2001-09-22_THAILAND_IRAQ,2001-09-22,Thailand,Iraq,1,1,FIFA World Cup qualification,Bangkok,Thailand,False
WCQUAL_2001-09-22_UZBEKISTAN_UNITED_ARAB_EMIRATES,2001-09-22,Uzbekistan,United Arab Emirates,0,1,FIFA World Cup qualification,Tashkent,Uzbekistan,False
WCQUAL_2001-09-27_UNITED_ARAB_EMIRATES_CHINA_PR,2001-09-27,United Arab Emirates,China PR,0,1,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False
WCQUAL_2001-09-28_SAUDI_ARABIA_IRAN,2001-09-28,Saudi Arabia,Iran,2,2,FIFA World Cup qualification,Jeddah,Saudi Arabia,False
WCQUAL_2001-09-28_IRAQ_BAHRAIN,2001-09-28,Iraq,Bahrain,1,0,FIFA World Cup qualification,Baghdad,Iraq,False
WCQUAL_2001-09-28_QATAR_UZBEKISTAN,2001-09-28,Qatar,Uzbekistan,2,2,FIFA World Cup qualification,Doha,Qatar,False
FRIENDLY_2001-09-29_THAILAND_OMAN,2001-09-29,Thailand,Oman,2,0,Friendly,Bangkok,Thailand,False
OTHER_2001-09-30_ZIMBABWE_ANGOLA,2001-09-30,Zimbabwe,Angola,0,1,COSAFA Cup,Harare,Zimbabwe,False
FRIENDLY_2001-10-04_JAPAN_SENEGAL,2001-10-04,Japan,Senegal,0,2,Friendly,Lens,France,True
WCQUAL_2001-10-04_QATAR_UNITED_ARAB_EMIRATES,2001-10-04,Qatar,United Arab Emirates,1,2,FIFA World Cup qualification,Doha,Qatar,False
WCQUAL_2001-10-05_IRAQ_SAUDI_ARABIA,2001-10-05,Iraq,Saudi Arabia,1,2,FIFA World Cup qualification,Amman,Jordan,True
FRIENDLY_2001-10-05_BAHRAIN_QATAR,2001-10-05,Bahrain,Qatar,1,0,Friendly,Manama,Bahrain,False
WCQUAL_2001-10-05_IRAN_THAILAND,2001-10-05,Iran,Thailand,1,0,FIFA World Cup qualification,Tehran,Iran,False
WCQUAL_2001-10-06_POLAND_UKRAINE,2001-10-06,Poland,Ukraine,1,1,FIFA World Cup qualification,Chorzów,Poland,False
WCQUAL_2001-10-06_PORTUGAL_ESTONIA,2001-10-06,Portugal,Estonia,5,0,FIFA World Cup qualification,Lisbon,Portugal,False
WCQUAL_2001-10-06_NETHERLANDS_ANDORRA,2001-10-06,Netherlands,Andorra,4,0,FIFA World Cup qualification,Arnhem,Netherlands,False
WCQUAL_2001-10-06_ROMANIA_GEORGIA,2001-10-06,Romania,Georgia,1,1,FIFA World Cup qualification,Bucharest,Romania,False
WCQUAL_2001-10-06_WALES_BELARUS,2001-10-06,Wales,Belarus,1,0,FIFA World Cup qualification,Cardiff,Wales,False
WCQUAL_2001-10-06_SCOTLAND_LATVIA,2001-10-06,Scotland,Latvia,2,1,FIFA World Cup qualification,Glasgow,Scotland,False
WCQUAL_2001-10-06_SERBIA_LUXEMBOURG,2001-10-06,Serbia,Luxembourg,6,2,FIFA World Cup qualification,Belgrade,FR Yugoslavia,False
WCQUAL_2001-10-06_SLOVENIA_FAROE_ISLANDS,2001-10-06,Slovenia,Faroe Islands,3,0,FIFA World Cup qualification,Ljubljana,Slovenia,False
WCQUAL_2001-10-06_VENEZUELA_PERU,2001-10-06,Venezuela,Peru,3,0,FIFA World Cup qualification,San Cristóbal,Venezuela,False
WCQUAL_2001-10-06_RUSSIA_SWITZERLAND,2001-10-06,Russia,Switzerland,4,0,FIFA World Cup qualification,Moscow,Russia,False
WCQUAL_2001-10-06_MOLDOVA_TURKIYE,2001-10-06,Moldova,Turkiye,0,3,FIFA World Cup qualification,Chișinău,Moldova,False
WCQUAL_2001-10-06_ITALY_HUNGARY,2001-10-06,Italy,Hungary,1,0,FIFA World Cup qualification,Parma,Italy,False
WCQUAL_2001-10-06_REPUBLIC_OF_IRELAND_CYPRUS,2001-10-06,Republic of Ireland,Cyprus,4,0,FIFA World Cup qualification,Dublin,Republic of Ireland,False
WCQUAL_2001-10-06_GERMANY_FINLAND,2001-10-06,Germany,Finland,0,0,FIFA World Cup qualification,Gelsenkirchen,Germany,False
FRIENDLY_2001-10-06_FRANCE_ALGERIA,2001-10-06,France,Algeria,4,1,Friendly,Saint-Denis,France,False
WCQUAL_2001-10-06_ENGLAND_GREECE,2001-10-06,England,Greece,2,2,FIFA World Cup qualification,Manchester,England,False
WCQUAL_2001-10-06_DENMARK_ICELAND,2001-10-06,Denmark,Iceland,6,0,FIFA World Cup qualification,Copenhagen,Denmark,False
WCQUAL_2001-10-06_CZECHIA_BULGARIA,2001-10-06,Czechia,Bulgaria,6,0,FIFA World Cup qualification,Prague,Czech Republic,False
WCQUAL_2001-10-06_CROATIA_BELGIUM,2001-10-06,Croatia,Belgium,1,0,FIFA World Cup qualification,Zagreb,Croatia,False
WCQUAL_2001-10-06_BOLIVIA_ECUADOR,2001-10-06,Bolivia,Ecuador,1,5,FIFA World Cup qualification,La Paz,Bolivia,False
WCQUAL_2001-10-06_ARMENIA_NORWAY,2001-10-06,Armenia,Norway,1,4,FIFA World Cup qualification,Yerevan,Armenia,False
WCQUAL_2001-10-06_MALTA_NORTHERN_IRELAND,2001-10-06,Malta,Northern Ireland,0,1,FIFA World Cup qualification,Attard,Malta,False
WCQUAL_2001-10-07_USA_JAMAICA,2001-10-07,USA,Jamaica,2,1,FIFA World Cup qualification,Foxborough,United States,False
WCQUAL_2001-10-07_URUGUAY_COLOMBIA,2001-10-07,Uruguay,Colombia,1,1,FIFA World Cup qualification,Montevideo,Uruguay,False
WCQUAL_2001-10-07_SWEDEN_AZERBAIJAN,2001-10-07,Sweden,Azerbaijan,3,0,FIFA World Cup qualification,Solna,Sweden,False
WCQUAL_2001-10-07_PARAGUAY_ARGENTINA,2001-10-07,Paraguay,Argentina,2,2,FIFA World Cup qualification,Asunción,Paraguay,False
WCQUAL_2001-10-07_NORTH_MACEDONIA_SLOVAKIA,2001-10-07,North Macedonia,Slovakia,0,5,FIFA World Cup qualification,Skopje,North Macedonia,False
WCQUAL_2001-10-07_BRAZIL_CHILE,2001-10-07,Brazil,Chile,2,0,FIFA World Cup qualification,Curitiba,Brazil,False
WCQUAL_2001-10-07_HONDURAS_TRINIDAD_AND_TOBAGO,2001-10-07,Honduras,Trinidad and Tobago,0,1,FIFA World Cup qualification,San Pedro Sula,Honduras,False
WCQUAL_2001-10-07_COSTA_RICA_MEXICO,2001-10-07,Costa Rica,Mexico,0,0,FIFA World Cup qualification,San José,Costa Rica,False
WCQUAL_2001-10-07_CHINA_PR_OMAN,2001-10-07,China PR,Oman,1,0,FIFA World Cup qualification,Shenyang,China PR,False
WCQUAL_2001-10-07_BOSNIA_AND_HERZEGOVINA_LIECHTENSTEIN,2001-10-07,Bosnia and Herzegovina,Liechtenstein,5,0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False
FRIENDLY_2001-10-07_JAPAN_NIGERIA,2001-10-07,Japan,Nigeria,2,2,Friendly,Southampton,England,True
FRIENDLY_2001-10-12_GAMBIA_MOROCCO,2001-10-12,Gambia,Morocco,0,2,Friendly,Bamako,Mali,True
WCQUAL_2001-10-12_IRAN_IRAQ,2001-10-12,Iran,Iraq,2,1,FIFA World Cup qualification,Tehran,Iran,False
WCQUAL_2001-10-13_OMAN_UZBEKISTAN,2001-10-13,Oman,Uzbekistan,4,2,FIFA World Cup qualification,Muscat,Oman,False
WCQUAL_2001-10-13_CHINA_PR_QATAR,2001-10-13,China PR,Qatar,3,0,FIFA World Cup qualification,Shenyang,China PR,False
FRIENDLY_2001-10-14_MALI_MOROCCO,2001-10-14,Mali,Morocco,2,1,Friendly,Bamako,Mali,False
FRIENDLY_2001-10-15_ALGERIA_BURKINA_FASO,2001-10-15,Algeria,Burkina Faso,2,0,Friendly,Annaba,Algeria,False
WCQUAL_2001-10-16_THAILAND_BAHRAIN,2001-10-16,Thailand,Bahrain,1,1,FIFA World Cup qualification,Bangkok,Thailand,False
FRIENDLY_2001-10-18_KUWAIT_QATAR,2001-10-18,Kuwait,Qatar,0,1,Friendly,Kuwait City,Kuwait,False
WCQUAL_2001-10-19_UNITED_ARAB_EMIRATES_OMAN,2001-10-19,United Arab Emirates,Oman,2,2,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False
WCQUAL_2001-10-19_UZBEKISTAN_CHINA_PR,2001-10-19,Uzbekistan,China PR,1,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
FRIENDLY_2001-10-21_BAHAMAS_HAITI,2001-10-21,Bahamas,Haiti,0,2,Friendly,Nassau,Bahamas,False
WCQUAL_2001-10-21_BAHRAIN_IRAN,2001-10-21,Bahrain,Iran,3,1,FIFA World Cup qualification,Riffa,Bahrain,False
WCQUAL_2001-10-21_SAUDI_ARABIA_THAILAND,2001-10-21,Saudi Arabia,Thailand,4,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,False
FRIENDLY_2001-10-24_KENYA_UGANDA,2001-10-24,Kenya,Uganda,0,0,Friendly,Arusha,Tanzania,True
FRIENDLY_2001-10-24_TANZANIA_DR_CONGO,2001-10-24,Tanzania,DR Congo,2,2,Friendly,Arusha,Tanzania,False
WCQUAL_2001-10-25_IRAN_UNITED_ARAB_EMIRATES,2001-10-25,Iran,United Arab Emirates,1,0,FIFA World Cup qualification,Tehran,Iran,False
FRIENDLY_2001-10-27_DR_CONGO_UGANDA,2001-10-27,DR Congo,Uganda,0,1,Friendly,Mwanza,Tanzania,True
WCQUAL_2001-10-27_ISRAEL_AUSTRIA,2001-10-27,Israel,Austria,1,1,FIFA World Cup qualification,Ramat Gan,Israel,False
FRIENDLY_2001-10-27_TANZANIA_KENYA,2001-10-27,Tanzania,Kenya,3,1,Friendly,Mwanza,Tanzania,False
FRIENDLY_2001-10-31_MEXICO_EL_SALVADOR,2001-10-31,Mexico,El Salvador,4,1,Friendly,Puebla,Mexico,False
WCQUAL_2001-10-31_UNITED_ARAB_EMIRATES_IRAN,2001-10-31,United Arab Emirates,Iran,0,3,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False
OTHER_2001-11-03_BENIN_GUINEA-BISSAU,2001-11-03,Benin,Guinea-Bissau,2,7,Amílcar Cabral Cup,Bamako,Mali,True
OTHER_2001-11-03_MALI_MAURITANIA,2001-11-03,Mali,Mauritania,3,2,Amílcar Cabral Cup,Bamako,Mali,False
OTHER_2001-11-05_BENIN_MAURITANIA,2001-11-05,Benin,Mauritania,2,0,Amílcar Cabral Cup,Ségou,Mali,True
OTHER_2001-11-05_MALI_GUINEA-BISSAU,2001-11-05,Mali,Guinea-Bissau,2,0,Amílcar Cabral Cup,Ségou,Mali,False
FRIENDLY_2001-11-07_JAPAN_ITALY,2001-11-07,Japan,Italy,1,1,Friendly,Saitama,Japan,False
OTHER_2001-11-07_MALI_BENIN,2001-11-07,Mali,Benin,0,0,Amílcar Cabral Cup,Ségou,Mali,False
OTHER_2001-11-07_GUINEA-BISSAU_MAURITANIA,2001-11-07,Guinea-Bissau,Mauritania,1,0,Amílcar Cabral Cup,Ségou,Mali,True
WCQUAL_2001-11-07_BOLIVIA_BRAZIL,2001-11-07,Bolivia,Brazil,3,1,FIFA World Cup qualification,La Paz,Bolivia,False
WCQUAL_2001-11-07_COLOMBIA_CHILE,2001-11-07,Colombia,Chile,3,1,FIFA World Cup qualification,Bogotá,Colombia,False
OTHER_2001-11-07_CABO_VERDE_GAMBIA,2001-11-07,Cabo Verde,Gambia,1,1,Amílcar Cabral Cup,Sikasso,Mali,True
WCQUAL_2001-11-07_ECUADOR_URUGUAY,2001-11-07,Ecuador,Uruguay,1,1,FIFA World Cup qualification,Quito,Ecuador,False
WCQUAL_2001-11-08_ARGENTINA_PERU,2001-11-08,Argentina,Peru,2,0,FIFA World Cup qualification,Buenos Aires,Argentina,False
FRIENDLY_2001-11-08_SOUTH_KOREA_SENEGAL,2001-11-08,South Korea,Senegal,0,1,Friendly,Jeonju,South Korea,False
WCQUAL_2001-11-08_VENEZUELA_PARAGUAY,2001-11-08,Venezuela,Paraguay,3,1,FIFA World Cup qualification,San Cristóbal,Venezuela,False
OTHER_2001-11-09_MALI_GAMBIA,2001-11-09,Mali,Gambia,0,1,Amílcar Cabral Cup,Ségou,Mali,False
WCQUAL_2001-11-10_UKRAINE_GERMANY,2001-11-10,Ukraine,Germany,1,1,FIFA World Cup qualification,Kyiv,Ukraine,False
FRIENDLY_2001-11-10_SOUTH_AFRICA_EGYPT,2001-11-10,South Africa,Egypt,1,0,Friendly,Johannesburg,South Africa,False
WCQUAL_2001-11-10_SLOVENIA_ROMANIA,2001-11-10,Slovenia,Romania,2,1,FIFA World Cup qualification,Ljubljana,Slovenia,False
FRIENDLY_2001-11-10_SOUTH_KOREA_CROATIA,2001-11-10,South Korea,Croatia,2,0,Friendly,Seoul,South Korea,False
WCQUAL_2001-11-10_REPUBLIC_OF_IRELAND_IRAN,2001-11-10,Republic of Ireland,Iran,2,0,FIFA World Cup qualification,Dublin,Republic of Ireland,False
FRIENDLY_2001-11-10_DENMARK_NETHERLANDS,2001-11-10,Denmark,Netherlands,1,1,Friendly,Copenhagen,Denmark,False
FRIENDLY_2001-11-10_ENGLAND_SWEDEN,2001-11-10,England,Sweden,1,1,Friendly,Manchester,England,False
WCQUAL_2001-11-10_BELGIUM_CZECHIA,2001-11-10,Belgium,Czechia,1,0,FIFA World Cup qualification,Brussels,Belgium,False
WCQUAL_2001-11-10_AUSTRIA_TURKIYE,2001-11-10,Austria,Turkiye,0,1,FIFA World Cup qualification,Vienna,Austria,False
FRIENDLY_2001-11-10_GREECE_ESTONIA,2001-11-10,Greece,Estonia,4,2,Friendly,Athens,Greece,False
WCQUAL_2001-11-11_MEXICO_HONDURAS,2001-11-11,Mexico,Honduras,3,0,FIFA World Cup qualification,Mexico City,Mexico,False
OTHER_2001-11-11_MALI_GUINEA-BISSAU,2001-11-11,Mali,Guinea-Bissau,2,1,Amílcar Cabral Cup,Bamako,Mali,False
WCQUAL_2001-11-11_TRINIDAD_AND_TOBAGO_USA,2001-11-11,Trinidad and Tobago,USA,0,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
FRIENDLY_2001-11-11_AUSTRALIA_FRANCE,2001-11-11,Australia,France,1,1,Friendly,Melbourne,Australia,False
WCQUAL_2001-11-11_JAMAICA_COSTA_RICA,2001-11-11,Jamaica,Costa Rica,0,1,FIFA World Cup qualification,Kingston,Jamaica,False
FRIENDLY_2001-11-13_SOUTH_KOREA_CROATIA,2001-11-13,South Korea,Croatia,1,1,Friendly,Gwangju,South Korea,False
WCQUAL_2001-11-14_URUGUAY_ARGENTINA,2001-11-14,Uruguay,Argentina,1,1,FIFA World Cup qualification,Montevideo,Uruguay,False
WCQUAL_2001-11-14_TURKIYE_AUSTRIA,2001-11-14,Turkiye,Austria,5,0,FIFA World Cup qualification,Istanbul,Turkey,False
FRIENDLY_2001-11-14_SPAIN_MEXICO,2001-11-14,Spain,Mexico,1,0,Friendly,Huelva,Spain,False
WCQUAL_2001-11-14_ROMANIA_SLOVENIA,2001-11-14,Romania,Slovenia,1,1,FIFA World Cup qualification,Bucharest,Romania,False
FRIENDLY_2001-11-14_PORTUGAL_ANGOLA,2001-11-14,Portugal,Angola,5,1,Friendly,Lisbon,Portugal,False
FRIENDLY_2001-11-14_POLAND_CAMEROON,2001-11-14,Poland,Cameroon,0,0,Friendly,Poznań,Poland,False
WCQUAL_2001-11-14_PERU_BOLIVIA,2001-11-14,Peru,Bolivia,1,1,FIFA World Cup qualification,Lima,Peru,False
WCQUAL_2001-11-14_PARAGUAY_COLOMBIA,2001-11-14,Paraguay,Colombia,0,4,FIFA World Cup qualification,Asunción,Paraguay,False
FRIENDLY_2001-11-14_MOROCCO_ZAMBIA,2001-11-14,Morocco,Zambia,1,0,Friendly,Rabat,Morocco,False
FRIENDLY_2001-11-14_MALTA_CANADA,2001-11-14,Malta,Canada,2,1,Friendly,Paola,Malta,False
FRIENDLY_2001-11-14_HUNGARY_NORTH_MACEDONIA,2001-11-14,Hungary,North Macedonia,5,0,Friendly,Budapest,Hungary,False
FRIENDLY_2001-11-14_GREECE_CYPRUS,2001-11-14,Greece,Cyprus,1,2,Friendly,Athens,Greece,False
WCQUAL_2001-11-14_GERMANY_UKRAINE,2001-11-14,Germany,Ukraine,4,1,FIFA World Cup qualification,Dortmund,Germany,False
FRIENDLY_2001-11-14_ESTONIA_KAZAKHSTAN,2001-11-14,Estonia,Kazakhstan,0,0,Friendly,Tallinn,Estonia,False
WCQUAL_2001-11-14_CZECHIA_BELGIUM,2001-11-14,Czechia,Belgium,0,1,FIFA World Cup qualification,Prague,Czech Republic,False
WCQUAL_2001-11-14_CHILE_ECUADOR,2001-11-14,Chile,Ecuador,0,0,FIFA World Cup qualification,Santiago,Chile,False
WCQUAL_2001-11-14_BRAZIL_VENEZUELA,2001-11-14,Brazil,Venezuela,3,0,FIFA World Cup qualification,São Luís,Brazil,False
FRIENDLY_2001-11-14_LATVIA_RUSSIA,2001-11-14,Latvia,Russia,1,3,Friendly,Riga,Latvia,False
WCQUAL_2001-11-15_IRAN_REPUBLIC_OF_IRELAND,2001-11-15,Iran,Republic of Ireland,1,0,FIFA World Cup qualification,Tehran,Iran,False
WCQUAL_2001-11-20_AUSTRALIA_URUGUAY,2001-11-20,Australia,Uruguay,1,0,FIFA World Cup qualification,Melbourne,Australia,False
FRIENDLY_2001-11-20_MADAGASCAR_MAYOTTE,2001-11-20,Madagascar,Mayotte,1,0,Friendly,Antananarivo,Madagascar,False
FRIENDLY_2001-11-21_ETHIOPIA_ZAMBIA,2001-11-21,Ethiopia,Zambia,1,2,Friendly,Addis Ababa,Ethiopia,False
WCQUAL_2001-11-25_URUGUAY_AUSTRALIA,2001-11-25,Uruguay,Australia,3,0,FIFA World Cup qualification,Montevideo,Uruguay,False
FRIENDLY_2001-11-28_TUNISIA_TOGO,2001-11-28,Tunisia,Togo,1,0,Friendly,Tunis,Tunisia,False
FRIENDLY_2001-11-29_OMAN_KUWAIT,2001-11-29,Oman,Kuwait,1,1,Friendly,Muscat,Oman,False
FRIENDLY_2001-12-05_ALGERIA_GHANA,2001-12-05,Algeria,Ghana,1,1,Friendly,Algiers,Algeria,False
FRIENDLY_2001-12-05_MALI_IVORY_COAST,2001-12-05,Mali,Ivory Coast,0,3,Friendly,Sikasso,Mali,False
OTHER_2001-12-08_RWANDA_SOMALIA,2001-12-08,Rwanda,Somalia,3,0,CECAFA Cup,Kigali,Rwanda,False
OTHER_2001-12-09_BURUNDI_TANZANIA,2001-12-09,Burundi,Tanzania,1,2,CECAFA Cup,Kigali,Rwanda,True
FRIENDLY_2001-12-09_SOUTH_KOREA_USA,2001-12-09,South Korea,USA,1,0,Friendly,Seogwipo,South Korea,False
OTHER_2001-12-09_UGANDA_DJIBOUTI,2001-12-09,Uganda,Djibouti,10,1,CECAFA Cup,Kigali,Rwanda,True
OTHER_2001-12-10_KENYA_ERITREA,2001-12-10,Kenya,Eritrea,2,1,CECAFA Cup,Kigali,Rwanda,True
OTHER_2001-12-11_UGANDA_TANZANIA,2001-12-11,Uganda,Tanzania,0,1,CECAFA Cup,Kigali,Rwanda,True
OTHER_2001-12-11_BURUNDI_DJIBOUTI,2001-12-11,Burundi,Djibouti,3,1,CECAFA Cup,Kigali,Rwanda,True
OTHER_2001-12-12_KENYA_SOMALIA,2001-12-12,Kenya,Somalia,3,0,CECAFA Cup,Kigali,Rwanda,True
OTHER_2001-12-12_RWANDA_ERITREA,2001-12-12,Rwanda,Eritrea,1,0,CECAFA Cup,Kigali,Rwanda,False
FRIENDLY_2001-12-13_BAHRAIN_OMAN,2001-12-13,Bahrain,Oman,2,2,Friendly,Manama,Bahrain,False
OTHER_2001-12-13_ETHIOPIA_ZANZIBAR,2001-12-13,Ethiopia,Zanzibar,5,0,CECAFA Cup,Kigali,Rwanda,True
OTHER_2001-12-13_TANZANIA_DJIBOUTI,2001-12-13,Tanzania,Djibouti,4,1,CECAFA Cup,Kigali,Rwanda,True
OTHER_2001-12-14_ERITREA_SOMALIA,2001-12-14,Eritrea,Somalia,0,0,CECAFA Cup,Kigali,Rwanda,True
OTHER_2001-12-14_UGANDA_BURUNDI,2001-12-14,Uganda,Burundi,0,2,CECAFA Cup,Kigali,Rwanda,True
FRIENDLY_2001-12-15_BOTSWANA_NAMIBIA,2001-12-15,Botswana,Namibia,3,2,Friendly,Gaborone,Botswana,False
FRIENDLY_2001-12-15_EL_SALVADOR_HAITI,2001-12-15,El Salvador,Haiti,0,0,Friendly,Miami,United States,True
OTHER_2001-12-15_RWANDA_KENYA,2001-12-15,Rwanda,Kenya,0,0,CECAFA Cup,Kigali,Rwanda,False
FRIENDLY_2001-12-16_BURKINA_FASO_TOGO,2001-12-16,Burkina Faso,Togo,1,2,Friendly,Ouagadougou,Burkina Faso,False
FRIENDLY_2001-12-16_BOTSWANA_LESOTHO,2001-12-16,Botswana,Lesotho,1,0,Friendly,Gaborone,Botswana,False
OTHER_2001-12-17_KENYA_ERITREA,2001-12-17,Kenya,Eritrea,1,0,CECAFA Cup,Kigali,Rwanda,True
FRIENDLY_2001-12-18_ETHIOPIA_BURUNDI,2001-12-18,Ethiopia,Burundi,2,2,Friendly,Kigali,Rwanda,True
OTHER_2001-12-18_RWANDA_UGANDA,2001-12-18,Rwanda,Uganda,3,2,CECAFA Cup,Kigali,Rwanda,False
OTHER_2001-12-20_RWANDA_ETHIOPIA,2001-12-20,Rwanda,Ethiopia,0,1,CECAFA Cup,Kigali,Rwanda,False
OTHER_2001-12-22_KENYA_ETHIOPIA,2001-12-22,Kenya,Ethiopia,1,2,CECAFA Cup,Kigali,Rwanda,True
FRIENDLY_2001-12-22_TOGO_BURKINA_FASO,2001-12-22,Togo,Burkina Faso,1,0,Friendly,Lomé,Togo,False
FRIENDLY_2001-12-23_OMAN_SYRIA,2001-12-23,Oman,Syria,2,0,Friendly,Muscat,Oman,False
FRIENDLY_2001-12-25_MALI_GHANA,2001-12-25,Mali,Ghana,1,1,Friendly,Mopti,Mali,False
FRIENDLY_2001-12-25_OMAN_SYRIA,2001-12-25,Oman,Syria,1,0,Friendly,Muscat,Oman,False
FRIENDLY_2001-12-26_SENEGAL_BURKINA_FASO,2001-12-26,Senegal,Burkina Faso,2,4,Friendly,Dakar,Senegal,False
FRIENDLY_2001-12-27_ANDALUSIA_TUNISIA,2001-12-27,Andalusia,Tunisia,3,3,Friendly,Seville,Spain,False
